district,price,surface,rooms_num,floor_no,building_floors_num,construction_status,market,build_year,transit_dur_m
13,1110000.0,37.66,2.0,2.0,6.0,2,1,2015.0,33.46666666666667
3,1164185.0,55.44,2.0,3.0,4.0,2,1,1951.0,23.65
11,1074000.0,80.66,4.0,1.0,2.0,1,0,2025.0,56.4
14,430000.0,28.2,1.0,0.0,2.0,2,1,1933.0,30.616666666666667
14,910524.0,65.98,3.0,0.0,4.0,1,0,2025.0,20.516666666666666
1,600000.0,43.5,2.0,0.0,4.0,2,1,1999.0,76.73333333333333
14,939673.0,62.23,3.0,4.0,4.0,1,0,2025.0,20.516666666666666
3,550000.0,36.9,2.0,5.0,9.0,0,1,1965.0,29.233333333333334
0,745000.0,53.0,2.0,5.0,8.0,1,1,1978.0,38.03333333333333
13,690000.0,37.0,2.0,0.0,4.0,2,1,1957.0,19.566666666666666
6,737000.0,58.5,3.0,7.0,11.0,2,1,1985.0,31.733333333333334
6,778600.0,59.9,3.0,10.0,15.0,2,1,1978.0,31.733333333333334
6,695000.0,44.6,2.0,10.0,18.0,2,1,2004.0,34.016666666666666
13,870000.0,48.0,3.0,2.0,15.0,2,1,1970.0,33.46666666666667
15,1611380.0,51.98,2.0,5.0,8.0,1,0,2027.0,9.366666666666667
6,899000.0,64.0,3.0,5.0,5.0,2,1,1997.0,31.016666666666666
9,778233.0,38.95,2.0,4.0,7.0,2,1,2025.0,26.083333333333332
0,879966.0,47.31,2.0,0.0,4.0,1,0,2026.0,38.03333333333333
11,1066000.0,69.0,3.0,2.0,4.0,1,1,2025.0,56.483333333333334
6,899000.0,57.0,3.0,0.0,4.0,1,1,2020.0,31.733333333333334
14,1199000.0,62.12,3.0,0.0,3.0,2,1,2020.0,27.433333333333334
0,929000.0,50.29,2.0,2.0,7.0,2,1,2005.0,49.21666666666667
13,1136692.0,75.8,3.0,1.0,16.0,1,0,2027.0,28.316666666666666
13,1270852.0,84.8,3.0,1.0,16.0,1,0,2027.0,28.316666666666666
1,925000.0,56.0,2.0,2.0,3.0,2,1,2018.0,66.41666666666667
1,666999.0,53.7,3.0,3.0,3.0,2,1,2005.0,66.41666666666667
9,638684.18,42.09,2.0,8.0,8.0,1,0,2026.0,26.083333333333332
7,699000.0,61.2,3.0,1.0,4.0,0,1,1982.0,28.416666666666668
12,1710000.0,83.0,3.0,3.0,4.0,2,1,2007.0,39.43333333333333
12,1049000.0,54.0,2.0,1.0,3.0,2,1,2005.0,61.46666666666667
6,1020000.0,54.3,3.0,4.0,4.0,2,1,1930.0,31.733333333333334
9,829000.0,45.3,3.0,2.0,7.0,2,1,2023.0,26.083333333333332
9,830000.0,54.49,2.0,2.0,4.0,2,1,2011.0,26.083333333333332
0,1370000.0,83.19,3.0,1.0,5.0,2,1,2010.0,38.03333333333333
3,1555000.0,65.0,2.0,2.0,6.0,2,1,2010.0,32.43333333333333
6,1105000.0,69.16,4.0,5.0,6.0,2,1,2010.0,31.733333333333334
9,765000.0,50.0,2.0,0.0,4.0,1,1,2005.0,38.016666666666666
3,988000.0,57.5,3.0,6.0,10.0,2,1,1976.0,29.233333333333334
3,1330000.0,70.0,3.0,1.0,7.0,2,1,2006.0,29.233333333333334
12,1099000.0,55.0,2.0,1.0,4.0,2,1,2016.0,49.483333333333334
5,579000.0,30.08,1.0,2.0,4.0,2,1,1956.0,22.3
10,794000.0,53.0,2.0,3.0,3.0,2,1,1987.0,42.63333333333333
7,1010000.0,69.56,3.0,0.0,3.0,2,1,1954.0,28.416666666666668
2,790000.0,59.0,3.0,3.0,4.0,2,1,1970.0,41.05
6,1220267.5,82.73,4.0,2.0,6.0,1,0,2026.0,32.916666666666664
1,925000.0,56.0,2.0,2.0,3.0,2,1,2018.0,66.41666666666667
14,1500000.0,76.66,4.0,3.0,5.0,2,1,2017.0,30.616666666666667
0,830000.0,45.0,2.0,4.0,6.0,2,1,2016.0,38.0
14,625000.0,41.64,2.0,1.0,5.0,1,1,2025.0,30.616666666666667
6,604000.0,34.0,2.0,2.0,4.0,1,1,1935.0,32.916666666666664
3,919320.0,56.4,3.0,3.0,7.0,1,0,2027.0,29.233333333333334
3,642996.0,38.16,2.0,2.0,7.0,1,0,2027.0,29.233333333333334
3,808515.0,43.69,2.0,1.0,7.0,1,0,2026.0,29.233333333333334
1,769500.0,60.8,3.0,2.0,3.0,2,1,2015.0,66.41666666666667
1,452704.0,34.69,2.0,2.0,2.0,1,0,2026.0,66.41666666666667
15,998998.13,37.33,3.0,3.0,10.0,2,1,1964.0,12.416666666666666
1,970697.0,77.01,3.0,3.0,3.0,1,0,2026.0,56.9
14,590895.0,43.77,3.0,1.0,2.0,2,1,1938.0,30.616666666666667
2,1530000.0,76.61,3.0,1.0,5.0,2,1,2012.0,41.05
13,750000.0,38.56,2.0,1.0,5.0,2,1,2012.0,33.46666666666667
13,1855350.0,53.01,3.0,6.0,14.0,2,1,2018.0,13.15
3,530000.0,30.89,1.0,0.0,5.0,1,0,2026.0,29.233333333333334
0,1299900.0,100.0,3.0,4.0,4.0,2,1,2009.0,38.28333333333333
1,649000.0,40.0,2.0,0.0,4.0,2,1,2021.0,66.41666666666667
1,565488.0,42.84,2.0,0.0,2.0,1,0,2027.0,66.41666666666667
11,576525.0,40.65,2.0,3.0,5.0,1,0,2026.0,41.81666666666667
1,686271.0,65.09,2.0,1.0,3.0,1,0,2025.0,66.41666666666667
13,1358616.47,52.36,2.0,1.0,5.0,2,0,2020.0,20.3
15,1081937.0,39.64,2.0,2.0,11.0,2,0,2019.0,12.416666666666666
9,361480.52,25.14,1.0,1.0,3.0,1,0,2026.0,26.083333333333332
12,1519000.0,76.0,3.0,5.0,10.0,2,0,2022.0,61.46666666666667
3,714923.0,37.33,2.0,0.0,7.0,1,0,2026.0,29.233333333333334
3,1446167.0,62.06,3.0,9.0,10.0,1,0,2026.0,29.233333333333334
3,1257413.0,80.09,4.0,3.0,7.0,1,0,2025.0,29.233333333333334
6,683000.0,41.53,2.0,0.0,4.0,1,0,2025.0,32.9
8,719000.0,47.0,3.0,8.0,10.0,2,1,1969.0,34.8
12,1270000.0,71.2,2.0,0.0,4.0,2,1,2007.0,61.46666666666667
3,1284600.0,58.61,3.0,2.0,8.0,1,0,2025.0,29.233333333333334
12,1210000.0,64.0,3.0,4.0,4.0,1,1,2025.0,61.46666666666667
13,1108000.0,33.6,1.0,0.0,6.0,2,1,2020.0,20.283333333333335
10,735000.0,42.4,2.0,4.0,10.0,2,1,1983.0,48.583333333333336
6,899000.0,46.4,2.0,10.0,13.0,2,1,2013.0,32.9
3,998000.0,60.0,3.0,0.0,4.0,2,1,2008.0,29.233333333333334
4,775000.0,37.0,2.0,9.0,12.0,2,1,1968.0,12.766666666666667
0,810000.0,50.8,2.0,6.0,8.0,2,1,1977.0,38.28333333333333
9,535000.0,44.5,3.0,3.0,4.0,0,1,1965.0,26.083333333333332
3,710000.0,37.4,2.0,1.0,4.0,2,1,2010.0,29.233333333333334
10,630000.0,46.0,2.0,4.0,4.0,2,1,1979.0,48.583333333333336
2,1100000.0,50.0,3.0,0.0,10.0,2,1,2016.0,41.05
0,1704758.0,90.71,4.0,1.0,4.0,1,0,2027.0,38.28333333333333
10,850000.0,52.0,2.0,2.0,3.0,2,1,2001.0,48.583333333333336
15,784000.0,23.0,1.0,1.0,3.0,2,1,1950.0,12.416666666666666
1,744000.0,61.0,3.0,3.0,3.0,1,0,2025.0,66.41666666666667
0,1690000.0,93.97,4.0,1.0,5.0,2,1,2004.0,38.28333333333333
8,780000.0,44.0,2.0,0.0,3.0,2,1,2016.0,34.8
2,570000.0,52.49,2.0,9.0,10.0,0,1,1976.0,41.05
1,562000.0,37.5,2.0,3.0,8.0,2,1,2016.0,66.41666666666667
1,924000.0,66.38,3.0,2.0,3.0,2,1,2012.0,66.41666666666667
12,1643400.0,66.0,3.0,3.0,4.0,2,1,2019.0,61.46666666666667
3,998000.0,60.0,3.0,0.0,4.0,2,1,2008.0,29.233333333333334
3,419000.0,20.5,1.0,4.0,10.0,2,1,1980.0,29.233333333333334
13,1620000.0,70.22,3.0,3.0,6.0,2,1,2021.0,33.46666666666667
8,1250000.0,78.0,3.0,0.0,5.0,2,1,2008.0,34.8
10,1120000.0,50.13,2.0,1.0,2.0,2,1,2019.0,48.583333333333336
3,771728.0,44.48,2.0,5.0,7.0,1,0,2026.0,29.233333333333334
9,1579893.0,98.13,3.0,6.0,6.0,1,0,2027.0,26.083333333333332
11,1120000.0,70.2,3.0,0.0,1.0,2,1,2002.0,41.81666666666667
1,526800.0,33.4,2.0,3.0,3.0,2,1,2009.0,66.41666666666667
13,988000.0,51.0,3.0,0.0,6.0,2,1,2014.0,33.46666666666667
3,1590000.0,60.4,3.0,4.0,5.0,2,0,2024.0,29.233333333333334
6,1440000.0,70.59,3.0,3.0,5.0,2,1,2017.0,32.86666666666667
3,1440000.0,72.0,3.0,3.0,6.0,2,1,2018.0,40.53333333333333
0,644000.0,46.0,2.0,9.0,9.0,1,1,1980.0,38.28333333333333
7,753000.0,44.35,2.0,5.0,5.0,2,1,1936.0,22.533333333333335
12,865000.0,55.0,2.0,0.0,2.0,2,1,2007.0,61.46666666666667
12,1490000.0,86.8,3.0,2.0,4.0,2,1,2016.0,61.46666666666667
8,739000.0,55.0,3.0,0.0,10.0,0,1,1970.0,34.8
15,1200000.0,62.52,3.0,1.0,4.0,0,1,1959.0,26.383333333333333
1,1024432.0,75.05,4.0,0.0,2.0,1,0,2026.0,66.41666666666667
1,571846.0,47.26,3.0,2.0,2.0,1,0,2025.0,66.41666666666667
1,920000.0,67.0,3.0,2.0,3.0,2,1,2021.0,66.41666666666667
12,880000.0,31.46,1.0,3.0,4.0,2,1,2018.0,61.46666666666667
1,941158.0,65.3,2.0,0.0,3.0,1,0,2025.0,66.41666666666667
12,669000.0,36.62,1.0,4.0,4.0,2,1,2010.0,61.46666666666667
0,1750000.0,85.55,3.0,1.0,5.0,2,1,2020.0,38.28333333333333
9,907762.0,57.43,3.0,0.0,4.0,1,0,2026.0,26.083333333333332
6,700000.0,39.0,2.0,3.0,3.0,2,1,1966.0,21.85
9,640000.0,57.8,4.0,4.0,4.0,0,1,1976.0,26.083333333333332
10,650000.0,38.5,2.0,5.0,15.0,2,1,2000.0,44.53333333333333
3,1490000.0,88.0,4.0,0.0,3.0,2,1,1917.0,29.233333333333334
8,697000.0,95.26,3.0,0.0,3.0,2,1,1994.0,34.8
9,1199000.0,58.82,3.0,7.0,7.0,1,0,2025.0,26.083333333333332
3,1220000.0,51.46,2.0,3.0,4.0,2,1,2021.0,29.233333333333334
1,640000.0,37.4,2.0,1.0,8.0,2,1,2014.0,66.41666666666667
9,819000.0,52.4,3.0,1.0,4.0,2,1,2005.0,26.083333333333332
1,526800.0,33.4,2.0,3.0,3.0,2,1,2009.0,66.41666666666667
1,799900.0,57.4,2.0,0.0,4.0,2,1,2012.0,66.41666666666667
1,571846.0,47.26,3.0,2.0,2.0,1,0,2025.0,66.41666666666667
9,899000.0,50.1,3.0,4.0,4.0,2,1,2023.0,26.083333333333332
8,695000.0,59.1,3.0,0.0,2.0,0,1,1990.0,34.8
2,771330.0,36.73,1.0,3.0,8.0,1,0,2025.0,38.96666666666667
3,669000.0,37.5,2.0,5.0,10.0,2,1,1968.0,29.233333333333334
6,479000.0,28.0,1.0,0.0,4.0,2,1,1980.0,32.88333333333333
11,918200.0,45.91,2.0,5.0,5.0,2,1,2019.0,41.81666666666667
3,1149000.0,68.0,3.0,0.0,7.0,2,1,2015.0,29.233333333333334
8,389000.0,26.0,1.0,0.0,4.0,1,1,2024.0,34.8
3,1643000.0,86.5,3.0,1.0,4.0,1,1,2024.0,29.233333333333334
9,805400.0,40.0,2.0,3.0,4.0,2,1,2024.0,41.96666666666667
10,999000.0,61.0,3.0,6.0,9.0,2,1,1980.0,48.55
1,769000.0,72.0,3.0,3.0,3.0,2,1,2003.0,66.41666666666667
14,999500.0,71.4,3.0,3.0,4.0,2,1,2008.0,30.616666666666667
13,1199999.0,45.0,2.0,7.0,8.0,2,1,2019.0,33.46666666666667
7,870000.0,52.69,2.0,3.0,3.0,2,1,1952.0,31.266666666666666
8,669000.0,45.49,2.0,2.0,3.0,2,1,2005.0,34.8
1,899000.0,70.6,3.0,1.0,3.0,2,1,2001.0,66.41666666666667
0,1090000.0,76.0,3.0,9.0,11.0,2,1,1990.0,38.28333333333333
1,757000.0,53.83,3.0,1.0,3.0,2,1,2019.0,66.41666666666667
1,455000.0,32.3,1.0,0.0,4.0,2,1,2003.0,66.41666666666667
6,520000.0,34.5,1.0,4.0,5.0,2,1,1994.0,40.65
1,650000.0,45.32,2.0,3.0,4.0,2,1,2014.0,66.41666666666667
1,670000.0,49.49,3.0,3.0,3.0,2,1,2019.0,66.41666666666667
1,664000.0,46.39,2.0,1.0,3.0,2,1,2016.0,66.41666666666667
1,639000.0,49.5,2.0,3.0,4.0,2,1,2002.0,66.41666666666667
3,889000.0,47.44,3.0,7.0,10.0,2,1,1971.0,22.35
6,530000.0,40.25,2.0,2.0,3.0,0,1,1938.0,32.88333333333333
5,870000.0,49.0,2.0,5.0,13.0,2,1,2013.0,22.3
3,518000.0,31.5,1.0,6.0,11.0,0,0,1988.0,23.483333333333334
10,620000.0,34.72,2.0,9.0,10.0,0,1,2003.0,48.55
1,649000.0,47.0,2.0,4.0,5.0,1,0,2023.0,66.41666666666667
2,899000.0,53.0,3.0,1.0,4.0,2,1,1960.0,37.65
4,699000.0,33.0,2.0,1.0,5.0,2,1,2025.0,18.583333333333332
3,960999.0,31.0,1.0,0.0,8.0,2,0,2021.0,29.233333333333334
3,470000.0,31.4,1.0,0.0,11.0,0,0,1988.0,23.466666666666665
2,859000.0,54.0,3.0,0.0,4.0,2,1,1965.0,37.65
13,963480.0,43.4,2.0,5.0,5.0,2,1,2014.0,33.46666666666667
3,887700.0,32.28,2.0,1.0,4.0,1,0,1935.0,29.233333333333334
13,648000.0,39.0,2.0,10.0,15.0,2,1,1972.0,18.816666666666666
1,739000.0,56.86,3.0,2.0,2.0,0,1,2014.0,66.41666666666667
16,1250000.0,48.3,2.0,4.0,6.0,2,1,2019.0,26.316666666666666
0,1430000.0,48.0,2.0,4.0,4.0,2,1,2016.0,38.28333333333333
0,998415.0,60.51,3.0,3.0,6.0,1,0,2026.0,50.03333333333333
0,1334560.0,83.41,4.0,1.0,6.0,1,0,2026.0,50.03333333333333
1,674772.0,58.17,3.0,0.0,3.0,1,0,2026.0,56.9
0,698000.0,59.45,2.0,5.0,10.0,2,1,1987.0,38.28333333333333
4,1480000.0,74.2,3.0,6.0,6.0,1,0,2025.0,18.583333333333332
13,747000.0,39.0,2.0,8.0,15.0,2,1,1969.0,20.266666666666666
2,649000.0,57.7,3.0,2.0,12.0,0,1,1975.0,37.65
13,985875.0,78.87,4.0,2.0,5.0,2,1,2023.0,33.46666666666667
13,930425.0,56.02,3.0,4.0,7.0,1,0,2025.0,33.46666666666667
13,654123.0,38.32,2.0,5.0,7.0,1,0,2025.0,33.46666666666667
7,1569000.0,82.4,3.0,2.0,6.0,2,1,2007.0,33.0
8,920000.0,67.25,3.0,2.0,3.0,1,1,2003.0,34.8
14,880000.0,49.0,2.0,2.0,4.0,2,1,2014.0,30.616666666666667
10,850000.0,67.0,3.0,0.0,4.0,2,1,1980.0,48.56666666666667
6,619000.0,37.0,1.0,3.0,3.0,2,1,1950.0,32.88333333333333
0,570000.0,31.8,1.0,0.0,4.0,2,1,1999.0,38.28333333333333
6,749000.0,63.09,3.0,2.0,12.0,2,1,1978.0,32.88333333333333
15,747000.0,39.2,2.0,8.0,15.0,2,1,1969.0,20.266666666666666
3,495000.0,29.5,1.0,2.0,6.0,0,1,1970.0,29.233333333333334
3,729000.0,47.0,2.0,5.0,7.0,2,1,2001.0,29.233333333333334
0,870750.0,45.0,2.0,4.0,6.0,2,1,2017.0,38.28333333333333
0,475000.0,30.0,1.0,0.0,8.0,2,1,1982.0,38.28333333333333
8,480000.0,33.55,1.0,3.0,3.0,1,1,2003.0,34.8
10,660000.0,47.0,2.0,1.0,4.0,0,1,1985.0,48.56666666666667
5,419000.0,26.35,2.0,1.0,4.0,0,1,1936.0,22.3
3,690000.0,32.5,2.0,9.0,10.0,2,1,2012.0,29.233333333333334
3,899000.0,56.56,3.0,2.0,12.0,2,1,1976.0,29.233333333333334
14,460000.0,37.2,2.0,4.0,4.0,2,1,1965.0,23.833333333333332
10,1030000.0,68.82,4.0,6.0,7.0,2,1,1977.0,48.56666666666667
7,870000.0,52.65,2.0,1.0,6.0,0,1,1955.0,28.416666666666668
2,499000.0,27.2,1.0,1.0,10.0,2,1,1973.0,34.35
1,474563.0,34.69,2.0,2.0,2.0,2,0,2025.0,66.41666666666667
6,1180000.0,52.44,2.0,5.0,5.0,2,1,2015.0,32.88333333333333
7,855000.0,41.52,2.0,1.0,5.0,2,1,2020.0,28.416666666666668
3,1876000.0,80.0,4.0,2.0,4.0,2,1,2022.0,29.233333333333334
1,539000.0,33.0,2.0,0.0,2.0,2,1,2024.0,66.41666666666667
1,759755.0,63.6,3.0,1.0,10.0,0,1,1990.0,66.41666666666667
15,1550000.0,50.6,2.0,3.0,7.0,2,1,1960.0,19.35
12,549990.0,32.07,1.0,3.0,4.0,1,1,2022.0,61.46666666666667
1,469000.0,32.7,1.0,1.0,4.0,2,1,2000.0,66.41666666666667
3,899000.0,56.4,3.0,0.0,10.0,2,1,1971.0,29.233333333333334
14,849000.0,57.0,2.0,2.0,2.0,2,1,2018.0,30.616666666666667
13,945000.0,61.2,4.0,2.0,12.0,2,1,1980.0,33.46666666666667
10,998200.0,86.8,3.0,3.0,3.0,2,1,2000.0,48.55
15,1750000.0,59.55,2.0,2.0,4.0,0,1,1924.0,20.366666666666667
12,1400000.0,75.6,2.0,3.0,4.0,2,1,2015.0,61.46666666666667
9,467388.0,38.31,2.0,2.0,3.0,1,0,2025.0,39.95
1,785000.0,79.0,3.0,3.0,3.0,2,1,2005.0,66.41666666666667
11,900000.0,76.0,4.0,3.0,3.0,2,1,2023.0,41.81666666666667
9,1050000.0,63.5,2.0,3.0,4.0,2,1,2009.0,26.083333333333332
1,750000.0,50.41,3.0,3.0,3.0,2,1,2021.0,66.41666666666667
3,1135000.0,49.29,2.0,6.0,6.0,2,1,2018.0,29.233333333333334
3,1690000.0,60.53,2.0,3.0,4.0,2,1,1930.0,29.233333333333334
12,850000.0,34.95,1.0,2.0,4.0,2,1,2018.0,62.43333333333333
13,780000.0,37.41,2.0,7.0,12.0,2,1,2010.0,33.46666666666667
7,806274.0,42.66,2.0,1.0,6.0,1,0,2025.0,28.416666666666668
14,1374000.0,69.49,3.0,2.0,4.0,2,1,2023.0,30.616666666666667
1,749000.0,62.7,3.0,1.0,10.0,0,1,1990.0,66.41666666666667
0,770017.0,40.37,2.0,4.0,4.0,1,0,2027.0,38.28333333333333
1,464670.0,34.42,1.0,0.0,3.0,1,0,2027.0,66.41666666666667
3,1195000.0,50.0,2.0,1.0,5.0,2,1,1958.0,29.233333333333334
10,830000.0,53.57,2.0,3.0,3.0,2,1,1994.0,48.55
14,968704.0,56.32,3.0,3.0,4.0,1,0,2025.0,30.616666666666667
1,798000.0,54.0,2.0,0.0,2.0,2,1,2003.0,66.41666666666667
3,1019000.0,54.9,2.0,1.0,5.0,2,1,2007.0,29.7
8,630000.0,37.04,2.0,1.0,3.0,2,1,2023.0,34.8
6,850000.0,64.0,3.0,1.0,8.0,2,1,1983.0,32.9
16,810000.0,47.5,2.0,5.0,9.0,2,1,1962.0,23.7
13,1049000.0,43.87,3.0,2.0,3.0,2,1,1960.0,33.46666666666667
12,1669000.0,76.0,3.0,2.0,5.0,2,1,2013.0,62.43333333333333
14,348000.0,27.0,1.0,2.0,3.0,0,1,1934.0,30.616666666666667
1,494000.0,38.24,2.0,1.0,3.0,1,0,2026.0,66.41666666666667
14,640000.0,45.4,2.0,4.0,6.0,2,1,2020.0,30.616666666666667
12,1550000.0,78.12,3.0,0.0,3.0,2,1,2014.0,62.43333333333333
9,860000.0,60.46,3.0,6.0,6.0,1,1,2025.0,41.96666666666667
3,780000.0,56.8,3.0,10.0,15.0,0,1,1984.0,35.233333333333334
0,1527042.0,81.66,4.0,4.0,9.0,1,0,2027.0,38.28333333333333
1,616192.0,48.14,2.0,0.0,2.0,1,0,2027.0,66.41666666666667
6,734673.0,41.39,2.0,1.0,3.0,1,0,2026.0,32.9
1,696184.0,65.41,2.0,2.0,3.0,1,0,2025.0,66.41666666666667
13,850732.63,29.79,1.0,2.0,7.0,2,0,2020.0,20.266666666666666
15,1861776.0,66.56,3.0,3.0,11.0,2,0,2019.0,12.433333333333334
13,779000.0,33.5,2.0,1.0,8.0,2,1,2020.0,33.46666666666667
4,550000.0,35.81,1.0,5.0,6.0,0,1,1965.0,13.133333333333333
8,549000.0,38.0,2.0,10.0,10.0,2,1,1980.0,34.8
6,689789.5,39.53,2.0,1.0,5.0,1,0,2025.0,32.9
3,700000.0,31.0,1.0,3.0,18.0,2,1,1974.0,29.233333333333334
10,839000.0,45.46,2.0,4.0,6.0,2,1,2016.0,48.56666666666667
7,1100470.0,55.3,2.0,0.0,6.0,1,0,2025.0,29.9
9,1250000.0,63.0,3.0,3.0,7.0,2,1,2023.0,26.083333333333332
13,872000.0,40.5,2.0,1.0,6.0,1,0,2026.0,33.46666666666667
6,420000.0,19.47,1.0,2.0,4.0,2,1,1955.0,32.9
13,1270000.0,36.27,2.0,5.0,6.0,2,1,2020.0,20.266666666666666
6,799000.0,57.4,2.0,1.0,8.0,2,1,2004.0,27.383333333333333
10,1525000.0,95.24,3.0,1.0,5.0,2,1,2001.0,22.366666666666667
12,1699000.0,81.7,3.0,1.0,4.0,2,1,2012.0,57.56666666666667
0,1420000.0,67.38,3.0,4.0,8.0,2,1,2009.0,38.28333333333333
1,616192.0,48.14,2.0,0.0,2.0,1,0,2027.0,66.41666666666667
0,1650000.0,92.0,3.0,0.0,4.0,2,1,2021.0,38.28333333333333
6,599000.0,26.33,1.0,1.0,5.0,2,1,2023.0,32.9
2,850000.0,48.57,2.0,3.0,4.0,2,1,1958.0,34.4
13,592500.0,47.4,3.0,4.0,4.0,0,1,1970.0,33.46666666666667
3,1900000.0,68.0,3.0,8.0,8.0,2,1,2016.0,29.233333333333334
13,929000.0,42.0,3.0,10.0,18.0,2,1,2009.0,33.46666666666667
8,700000.0,53.5,3.0,1.0,10.0,0,1,1978.0,34.8
4,850000.0,61.5,4.0,2.0,4.0,2,1,1957.0,18.583333333333332
9,644589.0,42.13,2.0,5.0,8.0,1,0,2026.0,26.083333333333332
3,560000.0,26.5,2.0,0.0,1.0,1,1,1937.0,29.233333333333334
13,749000.0,47.0,3.0,5.0,9.0,2,1,1977.0,13.783333333333333
13,739000.0,46.0,3.0,10.0,11.0,2,1,1968.0,22.9
3,485000.0,23.5,1.0,2.0,4.0,0,1,1967.0,29.233333333333334
3,1800000.0,81.97,4.0,2.0,6.0,2,1,2019.0,29.233333333333334
13,919000.0,47.0,3.0,2.0,10.0,2,1,1969.0,33.46666666666667
13,620000.0,25.78,1.0,4.0,5.0,2,1,2015.0,33.46666666666667
13,583900.0,36.5,2.0,1.0,4.0,0,1,1960.0,36.55
10,906620.0,63.4,4.0,1.0,3.0,1,1,1983.0,48.56666666666667
9,815000.0,61.0,3.0,4.0,7.0,0,1,2023.0,26.083333333333332
10,699000.0,36.0,1.0,1.0,12.0,2,1,2009.0,48.56666666666667
13,1569000.0,80.57,4.0,1.0,7.0,1,0,2025.0,33.46666666666667
12,1115000.0,57.0,3.0,1.0,4.0,2,1,2016.0,73.25
12,950000.0,47.5,2.0,1.0,4.0,2,1,2015.0,73.25
0,780000.0,39.52,2.0,2.0,5.0,2,1,2015.0,38.28333333333333
12,1090000.0,55.39,2.0,3.0,4.0,2,1,2016.0,73.25
12,1900000.0,91.0,4.0,1.0,4.0,2,1,2012.0,73.25
10,960000.0,50.78,2.0,6.0,10.0,2,1,2022.0,48.56666666666667
15,740000.0,50.0,2.0,3.0,6.0,0,1,1956.0,178.7
15,749000.0,48.0,2.0,2.0,8.0,0,1,1970.0,19.766666666666666
12,956956.0,56.33,2.0,1.0,2.0,2,1,2016.0,73.25
3,660000.0,42.3,2.0,1.0,4.0,0,1,1935.0,22.366666666666667
0,999000.0,52.4,2.0,3.0,3.0,2,1,2020.0,38.28333333333333
13,750000.0,32.77,2.0,1.0,16.0,2,1,2019.0,33.46666666666667
13,1390000.0,62.25,2.0,5.0,6.0,2,1,1951.0,20.716666666666665
0,900000.0,47.7,2.0,2.0,5.0,2,1,2006.0,38.28333333333333
2,655000.0,36.6,2.0,2.0,4.0,2,1,1953.0,37.65
5,1800000.0,76.32,3.0,1.0,4.0,2,1,2023.0,32.3
3,1449000.0,47.14,2.0,0.0,7.0,2,1,2020.0,29.233333333333334
8,660000.0,58.78,3.0,3.0,4.0,0,1,1976.0,34.8
8,820000.0,55.0,3.0,0.0,4.0,2,1,1994.0,34.8
0,999900.0,52.33,2.0,0.0,3.0,2,1,2021.0,38.28333333333333
0,1000000.0,78.3,3.0,0.0,7.0,0,1,1997.0,38.28333333333333
15,849000.0,51.5,2.0,3.0,7.0,2,1,1955.0,178.7
6,790000.0,41.65,2.0,1.0,5.0,2,1,2022.0,32.85
3,697000.0,43.0,2.0,0.0,10.0,0,1,1968.0,29.233333333333334
2,429000.0,24.5,1.0,2.0,10.0,2,1,1965.0,37.65
4,570000.0,36.0,2.0,3.0,4.0,2,1,1967.0,18.583333333333332
15,975000.0,45.33,2.0,2.0,7.0,0,1,1956.0,20.55
3,1400414.0,52.06,2.0,0.0,2.0,1,0,2026.0,29.233333333333334
8,880000.0,51.0,3.0,1.0,4.0,2,1,2020.0,40.233333333333334
4,530000.0,38.1,2.0,1.0,4.0,0,1,1970.0,18.583333333333332
0,1300000.0,72.44,3.0,2.0,6.0,2,1,2019.0,38.28333333333333
14,849000.0,60.73,3.0,5.0,10.0,2,1,1975.0,24.916666666666668
2,780000.0,48.0,3.0,4.0,4.0,2,1,1981.0,37.65
13,735000.0,46.15,2.0,3.0,12.0,2,1,1978.0,33.46666666666667
6,690000.0,49.1,2.0,4.0,4.0,2,1,1991.0,33.6
10,918200.0,45.91,2.0,3.0,3.0,1,0,2025.0,48.55
8,660000.0,58.78,3.0,3.0,4.0,0,1,1976.0,34.8
4,859000.0,49.0,3.0,0.0,5.0,2,1,1951.0,18.583333333333332
1,639000.0,40.99,2.0,1.0,4.0,2,1,2020.0,66.41666666666667
4,750000.0,36.0,2.0,1.0,4.0,2,1,1964.0,18.583333333333332
6,649000.0,48.5,2.0,3.0,3.0,0,1,1952.0,32.016666666666666
1,659000.0,53.4,3.0,2.0,3.0,2,1,2009.0,66.41666666666667
8,560000.0,46.75,3.0,3.0,3.0,1,0,1956.0,34.8
8,540000.0,45.0,3.0,3.0,3.0,1,1,2024.0,34.8
10,830000.0,63.0,3.0,3.0,6.0,1,1,1985.0,45.71666666666667
14,999000.0,66.98,3.0,3.0,3.0,1,0,2025.0,30.616666666666667
14,740000.0,48.73,2.0,3.0,3.0,1,0,2025.0,30.616666666666667
9,737575.0,45.25,2.0,4.0,6.0,1,0,2027.0,26.083333333333332
15,890000.0,41.5,2.0,4.0,4.0,2,1,1938.0,22.066666666666666
0,1430000.0,96.0,4.0,0.0,5.0,1,0,2027.0,38.28333333333333
2,680000.0,54.5,3.0,4.0,8.0,1,1,1975.0,37.65
2,540000.0,37.7,2.0,2.0,4.0,2,1,1960.0,37.65
12,684200.0,30.67,1.0,0.0,2.0,1,0,2026.0,73.21666666666667
12,1054047.0,47.04,2.0,0.0,3.0,1,0,2026.0,73.21666666666667
1,750000.0,52.4,3.0,0.0,5.0,2,1,2002.0,66.41666666666667
